,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
2872,Foot Locker,1185732,2021-01-12 00:00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,40,275,110000,33000,0.3,Online
2873,Foot Locker,1185732,2021-01-12 00:00:00,Midwest,Kansas,Wichita,Women's Street Footwear,30.000000000000004,275,82500.00000000001,24750.000000000004,0.3,Online
2874,Foot Locker,1185732,2021-01-12 00:00:00,Midwest,Kansas,Wichita,Women's Athletic Footwear,35,125,43750,13125,0.3,Online
2875,Foot Locker,1185732,2021-01-12 00:00:00,Midwest,Kansas,Wichita,Men's Apparel,49.99999999999999,175,87499.99999999999,30624.999999999993,0.35,Online
2876,Foot Locker,1185732,2021-01-12 00:00:00,Midwest,Kansas,Wichita,Women's Apparel,40,275,110000,44000,0.4,Online
2877,Foot Locker,1185732,2021-02-12 00:00:00,Midwest,Kansas,Wichita,Men's Street Footwear,40,525,210000,73500,0.35,Online
2878,Foot Locker,1185732,2021-02-12 00:00:00,Midwest,Kansas,Wichita,Men's Athletic Footwear,40,175,70000,21000,0.3,Online
2879,Foot Locker,1185732,2021-02-12 00:00:00,Midwest,Kansas,Wichita,Women's Street Footwear,30.000000000000004,225,67500.00000000001,20250.000000000004,0.3,Online
2880,Foot Locker,1185732,2021-02-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35,100,35000,10500,0.3,Online
2881,Foot Locker,1185732,2021-02-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,49.99999999999999,175,87499.99999999999,30624.999999999993,0.35,Online
2882,Foot Locker,1185732,2021-02-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,35,275,96250,38500,0.4,Online
2883,Foot Locker,1185732,2021-03-11 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,40,495,198000,69300,0.35,Online
2884,Foot Locker,1185732,2021-03-11 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40,200,80000,24000,0.3,Online
2885,Foot Locker,1185732,2021-03-11 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,30.000000000000004,225,67500.00000000001,20250.000000000004,0.3,Online
2886,Foot Locker,1185732,2021-03-11 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35,75,26250,7875,0.3,Online
2887,Foot Locker,1185732,2021-03-11 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,50,125,62500,21875,0.35,Online
2888,Foot Locker,1185732,2021-03-11 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,40,225,90000,36000,0.4,Online
2889,Foot Locker,1185732,2021-04-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,40,450,180000,62999.99999999999,0.35,Online
2890,Foot Locker,1185732,2021-04-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40,150,60000,18000,0.3,Online
2891,Foot Locker,1185732,2021-04-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,30.000000000000004,150,45000.00000000001,13500.000000000002,0.3,Online
2892,Foot Locker,1185732,2021-04-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35,75,26250,7875,0.3,Online
2893,Foot Locker,1185732,2021-04-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,60,100,60000,21000,0.35,Online
2894,Foot Locker,1185732,2021-04-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,50,225,112500,45000,0.4,Online
2895,Foot Locker,1185732,2021-05-13 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,60,495,297000,103950,0.35,Online
2896,Foot Locker,1185732,2021-05-13 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,50,200,100000,30000,0.3,Online
2897,Foot Locker,1185732,2021-05-13 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45,175,78750,23625,0.3,Online
2898,Foot Locker,1185732,2021-05-13 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,100,45000,13500,0.3,Online
2899,Foot Locker,1185732,2021-05-13 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,54.99999999999999,125,68749.99999999999,24062.499999999993,0.35,Online
2900,Foot Locker,1185732,2021-05-13 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,60,250,150000,60000,0.4,Online
2901,Foot Locker,1185732,2021-06-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,45,500,225000,78750,0.35,Online
2902,Foot Locker,1185732,2021-06-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40.00000000000001,250,100000.00000000001,30000.000000000004,0.3,Online
2903,Foot Locker,1185732,2021-06-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,35,200,70000,21000,0.3,Online
2904,Foot Locker,1185732,2021-06-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35,175,61250,18375,0.3,Online
2905,Foot Locker,1185732,2021-06-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,45,175,78750,27562.5,0.35,Online
2906,Foot Locker,1185732,2021-06-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.00000000000001,325,178750.00000000003,71500.00000000001,0.4,Online
2907,Foot Locker,1185732,2021-07-11 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,50,550,275000,96250,0.35,Online
2908,Foot Locker,1185732,2021-07-11 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3,Online
2909,Foot Locker,1185732,2021-07-11 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,40,225,90000,27000,0.3,Online
2910,Foot Locker,1185732,2021-07-11 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,40,175,70000,21000,0.3,Online
2911,Foot Locker,1185732,2021-07-11 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,50,200,100000,35000,0.35,Online
2912,Foot Locker,1185732,2021-07-11 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.00000000000001,375,206250.00000000003,82500.00000000001,0.4,Online
2913,Foot Locker,1185732,2021-08-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,50,525,262500,91875,0.35,Online
2914,Foot Locker,1185732,2021-08-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3,Online
2915,Foot Locker,1185732,2021-08-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,40,225,90000,27000,0.3,Online
2916,Foot Locker,1185732,2021-08-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,40,200,80000,24000,0.3,Online
2917,Foot Locker,1185732,2021-08-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,50,175,87500,30624.999999999996,0.35,Online
2918,Foot Locker,1185732,2021-08-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.00000000000001,350,192500.00000000003,77000.00000000001,0.4,Online
2919,Foot Locker,1185732,2021-09-13 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,45,475,213750,74812.5,0.35,Online
2920,Foot Locker,1185732,2021-09-13 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,40.00000000000001,275,110000.00000000001,33000,0.3,Online
2921,Foot Locker,1185732,2021-09-13 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,35,175,61250,18375,0.3,Online
2922,Foot Locker,1185732,2021-09-13 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,35,150,52500,15750,0.3,Online
2923,Foot Locker,1185732,2021-09-13 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,45,150,67500,23625,0.35,Online
2924,Foot Locker,1185732,2021-09-13 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,50,225,112500,45000,0.4,Online
2925,Foot Locker,1185732,2021-10-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,54.99999999999999,400,219999.99999999997,76999.99999999999,0.35,Online
2926,Foot Locker,1185732,2021-10-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45,250,112500,33750,0.3,Online
2927,Foot Locker,1185732,2021-10-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45,150,67500,20250,0.3,Online
2928,Foot Locker,1185732,2021-10-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,125,56250,16875,0.3,Online
2929,Foot Locker,1185732,2021-10-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,54.99999999999999,125,68749.99999999999,24062.499999999993,0.35,Online
2930,Sports Direct,1185732,2021-10-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,59.999999999999986,250,149999.99999999997,59999.99999999999,0.4,Online
2931,Sports Direct,1185732,2021-11-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,54.99999999999999,400,219999.99999999997,76999.99999999999,0.35,Online
2932,Sports Direct,1185732,2021-11-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,45,250,112500,33750,0.3,Online
2933,Sports Direct,1185732,2021-11-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,45,195,87750,26325,0.3,Online
2934,Sports Direct,1185732,2021-11-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,45,175,78750,23625,0.3,Online
2935,Sports Direct,1185732,2021-11-12 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,60,150,90000,31499.999999999996,0.35,Online
2936,Sports Direct,1185732,2021-11-12 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,64.99999999999999,250,162499.99999999997,64999.99999999999,0.4,Online
2937,Sports Direct,1185732,2021-12-11 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,60,500,300000,105000,0.35,Online
2938,Sports Direct,1185732,2021-12-11 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,50,300,150000,45000,0.3,Online
2939,Sports Direct,1185732,2021-12-11 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,50,250,125000,37500,0.3,Online
2940,Sports Direct,1185732,2021-12-11 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,50,200,100000,30000,0.3,Online
2941,Sports Direct,1185732,2021-12-11 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,60,200,120000,42000,0.35,Online
2942,Sports Direct,1185732,2021-12-11 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,64.99999999999999,300,194999.99999999997,77999.99999999999,0.4,Online
2943,Sports Direct,1185732,2021-01-09 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,35,475,166250,58187.49999999999,0.35,Online
2944,Sports Direct,1185732,2021-01-09 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,35,275,96250,28875,0.3,Online
2945,Sports Direct,1185732,2021-01-09 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25.000000000000007,275,68750.00000000001,20625.000000000004,0.3,Online
2946,Sports Direct,1185732,2021-01-09 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Athletic Footwear,30.000000000000004,125,37500.00000000001,11250.000000000002,0.3,Online
2947,Sports Direct,1185732,2021-01-09 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Apparel,44.99999999999999,175,78749.99999999999,27562.499999999993,0.35,Online
2948,Sports Direct,1185732,2021-01-09 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Apparel,35,275,96250,38500,0.4,Online
2949,Sports Direct,1185732,2021-02-09 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Street Footwear,35,525,183750,64312.49999999999,0.35,Online
2950,Sports Direct,1185732,2021-02-09 00:00:00,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,35,175,61250,18375,0.3,Online
2951,Sports Direct,1185732,2021-02-09 00:00:00,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,25.000000000000007,225,56250.000000000015,16875.000000000004,0.3,Online
2952,Sports Direct,1185732,2021-02-09 00:00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,30.000000000000004,100,30000.000000000004,9000,0.3,Online
2953,Sports Direct,1185732,2021-02-09 00:00:00,Midwest,North Dakota,Fargo,Men's Apparel,44.99999999999999,175,78749.99999999999,27562.499999999993,0.35,Online
2954,Sports Direct,1185732,2021-02-09 00:00:00,Midwest,North Dakota,Fargo,Women's Apparel,24.999999999999996,275,68749.99999999999,27499.999999999996,0.4,Online
2955,Sports Direct,1185732,2021-03-08 00:00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,30.000000000000004,495,148500.00000000003,51975.00000000001,0.35,Online
2956,Sports Direct,1185732,2021-03-08 00:00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,30.000000000000004,200,60000.00000000001,18000,0.3,Online
2957,Sports Direct,1185732,2021-03-08 00:00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,20.000000000000004,225,45000.00000000001,13500.000000000002,0.3,Online
2958,Sports Direct,1185732,2021-03-08 00:00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24.999999999999996,75,18749.999999999996,5624.999999999999,0.3,Online
2959,Sports Direct,1185732,2021-03-08 00:00:00,Midwest,North Dakota,Fargo,Men's Apparel,40,125,50000,17500,0.35,Online
2960,Sports Direct,1185732,2021-03-08 00:00:00,Midwest,North Dakota,Fargo,Women's Apparel,30.000000000000004,225,67500.00000000001,27000.000000000007,0.4,Online
2961,Sports Direct,1185732,2021-04-09 00:00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,30.000000000000004,450,135000.00000000003,47250.00000000001,0.35,Online
2962,Sports Direct,1185732,2021-04-09 00:00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,30.000000000000004,150,45000.00000000001,13500.000000000002,0.3,Online
2963,Sports Direct,1185732,2021-04-09 00:00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,20.000000000000004,150,30000.000000000004,9000,0.3,Online
2964,Sports Direct,1185732,2021-04-09 00:00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,24.999999999999996,75,18749.999999999996,5624.999999999999,0.3,Online
2965,Sports Direct,1185732,2021-04-09 00:00:00,Midwest,North Dakota,Fargo,Men's Apparel,60,100,60000,21000,0.35,In-store
2966,Sports Direct,1185732,2021-04-09 00:00:00,Midwest,North Dakota,Fargo,Women's Apparel,50,225,112500,45000,0.4,In-store
2967,Sports Direct,1185732,2021-05-10 00:00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,60,495,297000,103950,0.35,In-store
2968,Sports Direct,1185732,2021-05-10 00:00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,45,200,90000,27000,0.3,In-store
2969,Sports Direct,1185732,2021-05-10 00:00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,40,175,70000,21000,0.3,In-store
2970,Sports Direct,1185732,2021-05-10 00:00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,100,40000,12000,0.3,In-store
2971,Sports Direct,1185732,2021-05-10 00:00:00,Midwest,North Dakota,Fargo,Men's Apparel,49.99999999999999,125,62499.99999999999,21874.999999999996,0.35,In-store
2972,Sports Direct,1185732,2021-05-10 00:00:00,Midwest,North Dakota,Fargo,Women's Apparel,54.99999999999999,250,137499.99999999997,54999.99999999999,0.4,In-store
2973,Sports Direct,1185732,2021-06-09 00:00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,40,500,200000,70000,0.35,In-store
2974,Sports Direct,1185732,2021-06-09 00:00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,35.00000000000001,250,87500.00000000001,26250.000000000004,0.3,In-store
2975,Sports Direct,1185732,2021-06-09 00:00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,30.000000000000004,200,60000.00000000001,18000,0.3,In-store
2976,Sports Direct,1185732,2021-06-09 00:00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,30.000000000000004,175,52500.00000000001,15750.000000000002,0.3,In-store
2977,Sports Direct,1185732,2021-06-09 00:00:00,Midwest,North Dakota,Fargo,Men's Apparel,40,175,70000,24500,0.35,In-store
2978,Sports Direct,1185732,2021-06-09 00:00:00,Midwest,North Dakota,Fargo,Women's Apparel,55.00000000000001,325,178750.00000000003,71500.00000000001,0.4,In-store
2979,Sports Direct,1185732,2021-07-08 00:00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,50,550,275000,96250,0.35,In-store
2980,Sports Direct,1185732,2021-07-08 00:00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3,In-store
2981,Sports Direct,1185732,2021-07-08 00:00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,40,225,90000,27000,0.3,In-store
2982,Sports Direct,1185732,2021-07-08 00:00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,175,70000,21000,0.3,In-store
2983,Sports Direct,1185732,2021-07-08 00:00:00,Midwest,North Dakota,Fargo,Men's Apparel,50,200,100000,35000,0.35,In-store
2984,Sports Direct,1185732,2021-07-08 00:00:00,Midwest,North Dakota,Fargo,Women's Apparel,55.00000000000001,375,206250.00000000003,82500.00000000001,0.4,In-store
2985,Sports Direct,1185732,2021-08-09 00:00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,50,525,262500,91875,0.35,In-store
2986,Sports Direct,1185732,2021-08-09 00:00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,45.00000000000001,300,135000.00000000003,40500.00000000001,0.3,In-store
2987,Sports Direct,1185732,2021-08-09 00:00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,40,225,90000,27000,0.3,In-store
2988,Sports Direct,1185732,2021-08-09 00:00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,200,80000,24000,0.3,In-store
2989,Sports Direct,1185732,2021-08-09 00:00:00,Midwest,North Dakota,Fargo,Men's Apparel,50,175,87500,30624.999999999996,0.35,In-store
2990,Sports Direct,1185732,2021-08-09 00:00:00,Midwest,North Dakota,Fargo,Women's Apparel,55.00000000000001,350,192500.00000000003,77000.00000000001,0.4,In-store
2991,Sports Direct,1185732,2021-09-10 00:00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,40,475,190000,66500,0.35,In-store
2992,Sports Direct,1185732,2021-09-10 00:00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,35.00000000000001,275,96250.00000000001,28875.000000000004,0.3,In-store
2993,Sports Direct,1185732,2021-09-10 00:00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,30.000000000000004,175,52500.00000000001,15750.000000000002,0.3,In-store
2994,Sports Direct,1185732,2021-09-10 00:00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,30.000000000000004,150,45000.00000000001,13500.000000000002,0.3,In-store
2995,Sports Direct,1185732,2021-09-10 00:00:00,Midwest,North Dakota,Fargo,Men's Apparel,40,150,60000,21000,0.35,In-store
2996,Sports Direct,1185732,2021-09-10 00:00:00,Midwest,North Dakota,Fargo,Women's Apparel,45,225,101250,40500,0.4,In-store
2997,Sports Direct,1185732,2021-10-09 00:00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,49.99999999999999,400,199999.99999999997,69999.99999999999,0.35,In-store
2998,Sports Direct,1185732,2021-10-09 00:00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,40,250,100000,30000,0.3,In-store
2999,Sports Direct,1185732,2021-10-09 00:00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,40,150,60000,18000,0.3,In-store
3000,Sports Direct,1185732,2021-10-09 00:00:00,Midwest,North Dakota,Fargo,Women's Athletic Footwear,40,125,50000,15000,0.3,In-store
3001,Sports Direct,1185732,2021-10-09 00:00:00,Midwest,North Dakota,Fargo,Men's Apparel,49.99999999999999,125,62499.99999999999,21874.999999999996,0.35,In-store
3002,Foot Locker,1185732,2021-10-09 00:00:00,Midwest,North Dakota,Fargo,Women's Apparel,54.999999999999986,250,137499.99999999997,54999.99999999999,0.4,In-store
3003,Foot Locker,1185732,2021-11-09 00:00:00,Midwest,North Dakota,Fargo,Men's Street Footwear,49.99999999999999,400,199999.99999999997,69999.99999999999,0.35,In-store
3004,Foot Locker,1185732,2021-11-09 00:00:00,Midwest,North Dakota,Fargo,Men's Athletic Footwear,40,250,100000,30000,0.3,In-store
3005,Foot Locker,1185732,2021-11-09 00:00:00,Midwest,North Dakota,Fargo,Women's Street Footwear,40,195,78000,23400,0.3,In-store
